busId,busName,lng,lat
7151,금성시장,127.08131738,37.591608475
7152,서울창업카페상봉점,127.08367489,37.592001581
7153,서울창업카페상봉점,127.08432784,37.592262444
7154,면목6거리,127.08765804,37.592864972
7155,면목6거리,127.08722524,37.592874778
7156,상봉신협,127.09011468,37.593387493
7157,상봉신협,127.09059054,37.593589308
7158,상봉터미널입구,127.0923529,37.593866375
7159,상봉터미널입구,127.09352327,37.594225718
7160,혜원여중고입구,127.0950911,37.594450066
7161,혜원여중고입구,127.09537771,37.594620218
7162,봉우재고개,127.09777713,37.595022218
7163,봉우재고개,127.09733095,37.595035976
7164,우림시장,127.099575,37.595449
7165,우림시장,127.09916475,37.595460784
7166,지하철7호선상봉역,127.08609981,37.594384883
7167,지하철7호선상봉역,127.08602196,37.594211135
7168,면목초등학교,127.08690298,37.591332488
7169,면목초등학교,127.08677292,37.591317691
7170,지하철7호선면목역,127.08733386,37.58914754
7171,지하철7호선면목역,127.08746536,37.589156734
7172,면목본동주민센터.면목정보도서관,127.08810384,37.586739239
7173,면목본동주민센터.면목정보도서관,127.08810561,37.586516315
7174,면동초등학교,127.08841369,37.584258551
7175,면동초등학교,127.08835949,37.584854795
7176,면목우체국.녹색병원,127.088664,37.582054844
7177,면목우체국.녹색병원,127.08847306,37.582805771
7178,지하철7호선사가정역,127.08813496,37.580027309
7179,지하철7호선사가정역,127.08852633,37.581214688
7180,면목시장,127.08763334,37.579662425
7181,면남초등학교,127.08622847,37.578670909
7182,면남초등학교,127.08597728,37.578390539
7183,방약국앞,127.08577984,37.575799218
7184,방약국앞,127.08577407,37.576032297
7185,중곡초등학교,127.08414034,37.57293822
7186,중곡초등학교,127.08418353,37.573149181
7187,삼용사입구,127.10014042,37.597684166
7188,삼용사입구,127.10024035,37.596949203
7189,용마공원입구,127.0992633,37.593818703
7190,용마공원입구,127.09938045,37.594308689
7191,면일초등학교,127.09816885,37.591821001
7192,우리은행망우동지점,127.09772348,37.591287842
7193,서일대학교,127.09679484,37.589644912
7194,서일대학교,127.09664687,37.589132754
7195,용마문화복지센터,127.09517878,37.586425189
7196,용마문화복지센터,127.09521345,37.58675856
7197,중화중학교,127.0939263,37.584044292
7198,중화중학교.다문화가족지원센터,127.09418617,37.58474755
7199,면중초등학교,127.09333486,37.581246545
7200,면중초등학교,127.09337123,37.582266553
7201,한양수자인사가정파크,127.09257313,37.579857341
7203,면목동금호어울림아파트,127.09185679,37.5792808
7204,면목동금호어울림아파트,127.09061398,37.577857924
7205,면목동대원칸타빌아파트,127.09012843,37.5775057
7206,용마폭포공원,127.08866695,37.575734205
7207,용마폭포공원,127.08864792,37.575871482
7208,용마산역,127.08660929,37.573413417
7209,용마산역,127.08649897,37.573455047
7210,용마산하늘채아파트,127.08616937,37.571022694
7211,용마산하늘채아파트,127.08605815,37.571258464
7212,묵동구길,127.07893566,37.615572078
7213,묵동구길,127.07920574,37.616023832
7214,묵1동주민센터입구.먹골역,127.07784324,37.611855433
7215,묵1동주민센터입구.먹골역,127.07784731,37.61258546
7216,신성은하수아파트,127.07355035,37.588893879
7217,신성은하수아파트,127.07359578,37.588472474
7218,면목2동한신아파트,127.07381091,37.587517933
7219,면목2동한신아파트,127.07389429,37.587221105
7220,면목5동,127.07587781,37.585641284
7221,면목5동,127.07588003,37.585736713
7222,동서그랜드맨션,127.07819609,37.586179626
7223,동서그랜드맨션,127.07869632,37.586401132
7224,하나은행면목지점,127.0808793,37.586781619
7225,하나은행면목지점,127.08110273,37.586933746
7226,면목복개천,127.08591444,37.587890768
7227,면목복개천,127.0859033,37.587999656
7228,지하철7호선면목역,127.08835119,37.588430572
7229,면목역,127.08858134,37.588589306
7230,농협앞,127.09195378,37.589231476
7231,농협앞,127.09202964,37.589356189
7232,혜원여중고후문,127.09606985,37.590143824
7233,혜원여중고후문,127.09655748,37.590371181
7234,면목마젤란아파트,127.08376354,37.586818277
7235,면목마젤란아파트,127.08390282,37.586716264
7236,녹색병원입구,127.0837118,37.584157132
7237,녹색병원입구,127.08337855,37.584902375
7238,면목두산아파트1차,127.08377769,37.58196077
7239,면목두산아파트1차,127.08356385,37.581812927
7240,면목두산아파트4.5단지,127.08131512,37.578536529
7241,면목두산아파트4.5단지,127.08102177,37.578519309
7242,사가정센트럴아이파크아파트,127.08220201,37.581215545
7243,홈플러스면목동점,127.08172041,37.581146877
7244,면목두산아파트2차,127.08484149,37.581052037
7245,면목두산아파트2차,127.08444128,37.581011645
7246,사가정역,127.08773765,37.580820476
7247,사가정역,127.08765321,37.580756064
7248,사가정시장,127.08978644,37.580528209
7249,사가정시장,127.08953276,37.580500406
7250,용마산교차로,127.09252259,37.580588534
7251,중화2동주민센터,127.077695,37.601613
7252,중화2동주민센터,127.07700711,37.601520981
7253,지하철7호선중화역3번출구,127.07910876,37.601613998
7254,지하철7호선중화역3번출구,127.07899755,37.601524003
7255,지하철7호선중화역2번출구,127.08068559,37.60164759
7256,지하철7호선중화역2번출구,127.08010765,37.601538326
7257,중흥초등학교,127.08273332,37.601776641
7258,중흥초등학교,127.083193,37.601712
7259,이화연립경동제일교회앞,127.08499846,37.602347763
7260,이화연립경동제일교회앞,127.08538195,37.602360521
7261,쌍용아파트신내테크노타운앞,127.08796423,37.603286721
7262,쌍용아파트신내테크노타운앞,127.08801817,37.603205599
7263,엘지아파트앞,127.09011165,37.604166903
7264,엘지아파트앞,127.09015578,37.604080389
7265,신현중학교,127.09170874,37.605196975
7266,신현중학교,127.09135761,37.604853234
7267,중랑구청,127.09428967,37.606625149
7268,중랑구청,127.0935972,37.60625819
7269,동성프라자앞,127.09719816,37.607745677
7270,동성프라자앞,127.09760179,37.607790657
7271,성원아파트경남아너스빌앞,127.09551836,37.603965036
7272,성원아파트경남아너스빌앞,127.09578823,37.603436512
7273,중랑구청사거리,127.09525745,37.605791393
7274,중랑구청사거리,127.09533947,37.605910687
7275,신내동성3차아파트,127.0952217,37.607615246
7276,신내동성1.2차아파트,127.09604461,37.609694057
7277,신내10단지아파트,127.09563612,37.609120465
7278,신내9단지아파트,127.09610853,37.610552886
7279,신내8단지아파트.서울의료원,127.09628672,37.613132322
7280,신내9단지아파트.서울의료원,127.0965516,37.612625333
7281,신내7단지아파트홈플러스,127.09390895,37.61528723
7282,신내7단지아파트홈플러스,127.09356477,37.615529091
7283,봉화초등학교,127.0915906,37.613820378
7284,봉화초등학교,127.09151268,37.613884366
7285,신내6단지아파트.옹기테마공원,127.09040525,37.613882951
7286,신내6단지,127.09168827,37.616231212
7287,신내6단지아파트.옹기테마공원,127.08990656,37.614096387
7288,신내우체국.5단지두산대림아파트,127.08992155,37.616608494
7289,신내우체국.5단지두산대림아파트,127.08965963,37.616414186
7290,구립도서관체육관,127.08731726,37.615519529
7291,구립도서관체육관,127.08757164,37.615504429
7292,신내4단지아파트,127.08608343,37.616591634
7293,신내4단지아파트,127.08625396,37.616571851
7294,지하철6호선화랑대역,127.08597672,37.619732623
7295,지하철6호선화랑대역,127.086365,37.619654681
7296,봉화산역2번출구,127.09284925,37.616824193
7297,봉화산역3번출구,127.09303853,37.616645736
7298,중랑경찰서후문,127.10515924,37.619774449
7299,새우개마을,127.10347,37.618204
7300,신내능마을,127.10149979,37.614385927
7301,신내능마을,127.10143452,37.614558547
7302,신내교회.신내데시앙아파트,127.10120017,37.61054482
7303,신내교회.신내데시앙아파트,127.10106549,37.610536836
7304,신내초등학교,127.10083129,37.606151486
7305,신내새한아파트앞,127.1009227,37.605844343
7306,능산지하차도,127.100411,37.600571
7307,능산지하차도,127.10032898,37.601082992
7308,상봉터미널,127.09301552,37.59645981
7309,상봉터미널,127.09290644,37.596229419
7310,망우3동주민센터.혜원여중고후문,127.09345038,37.59216172
7311,망우3동주민센터.혜원여중고후문,127.09330151,37.592469304
7312,동원시장,127.09362153,37.590453334
7313,동원시장,127.09350668,37.590403557
7314,면목본동파출소,127.09404514,37.588651273
7315,면목본동파출소,127.094428,37.587206
7316,중화2동체육공원,127.07358649,37.600055039
7317,중화빗물펌프장,127.07192393,37.598199708
7318,중화2동새마을금고,127.07224054,37.5952296
7319,중화2동새마을금고,127.07234601,37.595233275
7320,중랑교동부시장,127.07254053,37.59382826
7321,중랑교동부시장,127.07263823,37.593876567
7324,아남리치카운티아파트,127.08526564,37.590220414
7325,망우동고개,127.10821091,37.601270617
7327,망우금호어울림아파트,127.10798135,37.602045406
7328,망우동금호어울림아파트,127.10801654,37.602350542
7329,경남아파트,127.10710266,37.603822357
7330,서울특별시북부병원,127.10715923,37.603943872
7331,양원역입구,127.10619503,37.605539987
7332,양원역입구,127.10627042,37.605630014
7333,양원리,127.10632189,37.608907407
7334,양원리,127.10619037,37.608918968
7335,동서울교회,127.10520748,37.611809346
7336,동서울교회,127.10530657,37.611679755
7337,중랑공영차고지,127.10200719,37.613609328
7346,면목아남아파트,127.08518286,37.590289163
7347,중랑소방서,127.09521319,37.614863362
7348,세방아파트입구,127.08451947,37.615044459
7349,원묵고등학교,127.08550653,37.615654128
7350,먹골파출소.신안아파트입구,127.08219447,37.614502475
7351,먹골파출소.신안아파트입구,127.08131499,37.614402864
7352,신안2차아파트,127.07886033,37.614775674
7353,신안2차아파트입구,127.07987504,37.614432612
7354,중랑소방서,127.09517535,37.614776931
7355,송곡여고양원역,127.10587717,37.60580983
7356,송곡여고양원역,127.1059414,37.60573369
7357,엘림재가방문요양센터,127.10348523,37.604716528
7358,엘림재가방문요양센터,127.10354456,37.604633469
7359,이화미디어고.중랑숲어린이도서관,127.10198093,37.603237347
7360,이화미디어고.중랑숲어린이도서관,127.10208643,37.603129191
7361,금란교회,127.10196638,37.601077328
7362,금란교회,127.10207791,37.601068514
7363,망우사거리,127.10015478,37.600513471
7364,망우사거리,127.10003914,37.600406523
7365,국민은행망우동지점,127.09741814,37.599896258
7366,국민은행망우동지점,127.09743101,37.599836966
7367,신내6단지아파트,127.09176086,37.616303528
7369,이수아파트앞시장입구,127.08328937,37.618279002
7370,이수아파트앞시장입구,127.08327311,37.618190356
7371,묵동교,127.0791466,37.617983352
7372,묵동교,127.07918149,37.617897979
7373,동양쇼핑,127.07857982,37.615417687
7375,우리은행,127.07680052,37.615746827
7376,목동교입구.로프트원오피스텔,127.0768117,37.615653151
7377,한국아파트,127.07343065,37.615135507
7378,동구햇살아파트,127.07400275,37.613498671
7379,묵동롯데시네마,127.07539428,37.614949269
7380,묵동롯데시네마,127.07550216,37.614948772
7381,브라운캐슬,127.07542601,37.613601962
7382,브라운캐슬,127.07550264,37.613610681
7383,먹골역입구,127.07579228,37.611680169
7384,먹골역입구,127.07586698,37.611691925
7385,묵2동주민센터,127.07611469,37.609904189
7386,묵2동주민센터,127.07617799,37.609976577
7387,금보당금은방,127.07647359,37.608111384
7388,금보당금은방,127.07661619,37.607924788
7389,신묵초등학교입구,127.07671263,37.60662745
7390,신묵초등학교,127.07680909,37.606791054
7391,제일시장,127.07705454,37.604977576
7392,제일프라자,127.07717071,37.604973481
7393,신동신약국,127.0773272,37.603540644
7394,신동신약국,127.0775084,37.603062184
7395,중화역입구대원사약국,127.07776739,37.601260438
7396,중화역입구대원사입구,127.07776477,37.601787887
7397,태릉시장입구,127.07812267,37.59948266
7398,태릉프라자약국농협,127.07705195,37.598290019
7399,태릉시장입구굴다리,127.07575909,37.596511686
7401,우남푸르미아아파트,127.09958766,37.607568805
7402,우남푸르미아아파트,127.09915135,37.607024451
7403,신내초등학교,127.09790755,37.60566837
7404,신내초등학교,127.09779408,37.605110649
7405,경남아파트,127.09669196,37.602373423
7406,대명프라자,127.09684477,37.602529018
7407,건영아파트,127.09607624,37.602226405
7408,상봉1동주민센터,127.08757046,37.600429512
7409,상봉1동주민센터,127.08737018,37.600665445
7410,신내쌍용아파트,127.08740816,37.601532807
7411,신내쌍용아파트,127.08722345,37.601785644
7415,면목두산아파트2.3단지,127.08266816,37.579818917
7417,망우역,127.0928673,37.59863248
7418,중랑공영차고지.신내역,127.10209634,37.613708816
7420,서울특별시북부병원,127.10885832,37.604981575
7421,양원역,127.10753708,37.606210922
7422,성은교회앞,127.07195566,37.59733372
7424,해모로아파트앞,127.111348,37.601844
7425,먹골역,127.07795706,37.608946775
7426,먹골역,127.0780638,37.609352229
7427,중화2동체육공원,127.07366426,37.600372871
7429,태릉고등학교앞,127.08570626,37.618329018
7430,태릉고등학교.원묵초등학교,127.0872262,37.61824832
7431,태릉고등학교.원묵초등학교,127.08713591,37.617901001
7432,서울의료원후문,127.09759977,37.613780841
7433,서울의료원후문,127.09820572,37.613679152
7434,신내데시앙아파트후문,127.09958529,37.61311972
7435,신내데시앙아파트후문,127.1002214,37.612998613
7436,중화중학교삼거리,127.09483146,37.586437387
7437,새우개마을입구,127.09991403,37.614269208
7438,신내차량사업소입구,127.10193998,37.612809712
7439,용마산빌라,127.08421586,37.571202053
7440,신내역1번출구,127.10209085,37.61286314
7442,능말입구,127.10575608,37.614016595
7443,망우리역사문화공원,127.11514407,37.601542008
7444,망우리역사문화공원,127.11529358,37.601691652
7446,신내SKV1센터,127.11327144,37.614515901
7447,능말입구,127.10558681,37.613954188
7448,중랑경찰서후문,127.10486508,37.619671171
7449,신내데시앙아파트,127.10122316,37.610990433
7450,당너머,127.10765915,37.612886547
7451,당너머,127.10795629,37.612769001
7452,신내데시앙포레아파트220동앞,127.11276931,37.615582372
7453,신내데시앙포레아파트220동앞,127.11276654,37.615822328
7454,신내데시앙포레아파트222동앞,127.11094203,37.616614695
7455,새솔초등학교입구,127.10973306,37.617132936
7456,새솔초등학교,127.1085664,37.617407062
7457,중랑경찰서정문.우디안101동앞,127.10552753,37.617812251
7458,중랑경찰서정문.우디안101동앞,127.10539335,37.61777432
7459,신내우디안아파트107동앞,127.1054118,37.615558916
7460,신내우디안아파트107동앞,127.10544052,37.615477883
7461,신내10단지아파트,127.09506186,37.610377507
7462,중랑공영차고지삼거리,127.10487751,37.61298765
7463,우디안아파트114동앞,127.10725689,37.619247667
7464,우디안아파트114동앞,127.10707949,37.61932734
7465,늘푸른근린공원,127.07966646,37.58310752
7466,늘푸른근린공원,127.07981184,37.582892224
7467,브라운캐슬B동,127.07508656,37.613628049
7500,진로아파트앞.종점,127.10151626,37.587705494
7501,중화동종점,127.08252996,37.600063754
7502,진주빌라.바다약국,127.10071385,37.587833054
7503,정신교회,127.0813988,37.599781839
7504,마을금고,127.08044419,37.599691065
7505,공판장,127.09910918,37.588604292
7506,수협,127.07938805,37.599549367
7507,새마을금고,127.09738943,37.589204385
7508,태릉시장,127.07820531,37.599768021
7509,서일대정문,127.09593571,37.588082628
7510,서울동부새마을금고본점,127.09435796,37.587776713
7511,서일대정문,127.09589587,37.587753357
7512,면목역,127.08698116,37.588236293
7515,중랑초교정문.면목2동치안센터,127.07604935,37.589683388
7517,한신아파트상가,127.07652825,37.588422344
7518,IBK기업은행면목동지점,127.08499787,37.587688762
7519,한신아파트후문,127.07650354,37.587356378
7520,마을금고,127.08038845,37.599556857
7521,정신교회,127.08159293,37.599705404
7523,중화동종점,127.08262212,37.599967184
7524,지하철7호선면목역,127.08831147,37.588421807
7525,면목지구대,127.09420247,37.587837861
7526,새마을금고,127.0973351,37.589118431
7527,공판장,127.09905969,37.588521823
7528,진주빌라.바다약국,127.10066882,37.58778268
7529,진로아파트앞.종점,127.10149141,37.587650226
7530,수협,127.07942066,37.599437105
7550,중랑공영차고지.신내역,127.104237,37.613099
7551,중랑공영차고지.종점,127.10439263,37.61318483
7554,사가정역,127.0870114,37.580807218
7770,홈플러스면목동점,127.08114233,37.581191308
7771,망우역,127.09275037,37.598228374
8001,월곡뉴타운,127.02823205,37.606889768
8002,월곡뉴타운,127.02737882,37.605997041
8003,길음뉴타운,127.02418455,37.603609379
8004,길음뉴타운,127.02367785,37.603191078
8005,미아리고개.미아리예술극장,127.02168007,37.598812498
8006,미아리고개.미아리예술극장,127.02178977,37.597923352
8007,돈암사거리.성신여대입구,127.01808704,37.593775107
8008,돈암사거리.성신여대입구,127.0178187,37.593320941
8009,삼선교.한성대학교,127.00921023,37.589883423
8010,삼선교.한성대학교.조소앙활동터,127.00836405,37.589326919
8101,숭곡초교입구,127.03219668,37.609986511
8102,창문여고,127.03578316,37.611894015
8103,동방고개,127.03820684,37.613704258
8104,장위동그린빌아파트,127.04301511,37.617937351
8105,북서울꿈의숲,127.04528157,37.620338658
8106,장월초등학교,127.0486088,37.623575599
8107,국민대앞,126.994129,37.610838493
8108,국민대앞,126.9942862,37.610904285
8110,국민대학교앞,126.99471908,37.610664283
8111,청덕초등학교,126.99915789,37.608763837
8112,청덕초교,127.00011241,37.60856006
8113,북악중학교,127.00305719,37.607644109
8114,고려대사범대학부속고등학교,127.00231919,37.607826607
8115,봉국사,127.00763569,37.605823976
8116,봉국사,127.00753701,37.606013559
8117,정릉2동주민센터,127.011024,37.604761
8118,정릉2동주민센터,127.01123625,37.604737407
8119,숭덕초교,127.01472145,37.603533324
8120,숭덕초교,127.01509877,37.603560132
8121,정릉길음시장,127.01917529,37.602358249
8122,정릉길음시장.길음뉴타운9단지,127.01948808,37.602364498
8123,돈암동삼성아파트입구,127.02447251,37.602031097
8124,길음역,127.023933,37.601972
8125,돈암1동주민센터,127.02638587,37.603891687
8126,돈암1동주민센터,127.02681675,37.604456251
8127,종암사거리,127.03124112,37.603735216
8128,KT월곡지사,127.03388299,37.602515257
8129,KT월곡지사,127.0351663,37.602801938
8130,종암SK아파트,127.03750961,37.602092099
8131,성북구보건소,127.03927669,37.602446339
8132,월곡역,127.04139623,37.60167599
8133,월곡역,127.04230508,37.602843959
8134,동덕여대앞,127.04273806,37.603078096
8135,한국과학기술연구원입구,127.04728601,37.605672599
8136,상월곡역,127.04649855,37.605375272
8137,월곡중학교,127.04962017,37.606882064
8138,월곡중학교,127.04923514,37.606790003
8139,새석관시장,127.052819,37.608578
8140,새석관시장,127.05267685,37.608611232
8141,돌곶이역,127.05826294,37.611459959
8142,돌곶이역,127.0562794,37.610501239
8143,장위동동원베네스트.온누리병원,127.05902285,37.611972484
8144,석관동주민센터,127.06197538,37.613468043
8145,석관동주민센터,127.0616826,37.613415828
8146,석계역굴다리앞,127.06576271,37.61441154
8147,석계역,127.06723071,37.615065263
8148,성가복지병원,127.03130592,37.605914776
8149,성가복지병원,127.03152818,37.605733336
8150,종암사거리입구,127.03312331,37.601469439
8151,종암사거리입구,127.03365681,37.601010227
8152,종암동주민센터,127.03424342,37.599252205
8153,종암동주민센터,127.03472125,37.59857851
8154,숭례초교,127.03578319,37.594820924
8155,숭례초등학교,127.03605236,37.594378876
8156,고대앞,127.03491909,37.588491248
8157,우신향병원,127.03166359,37.585106225
8158,안암오거리,127.02911041,37.58261331
8159,대광초교,127.0250876,37.579651804
8160,정릉북한산국립공원입구,126.99952499,37.617624265
8161,정릉산장아파트,127.00282332,37.616922923
8162,정릉대우아파트,127.00383291,37.616662039
8163,정릉4동주민센터.경국사,127.00625683,37.613527003
8164,정릉4동주민센터.경국사,127.00643189,37.613461898
8165,성북청수도서관.정릉4동성당,127.00844521,37.61157851
8166,성북청수도서관.정릉4동성당,127.00881949,37.611048782
8167,정릉시장입구,127.00984892,37.608471497
8168,정릉시장입구,127.01010149,37.608019546
8169,정릉우체국앞,127.0114514,37.605178794
8170,정릉우체국앞,127.01158225,37.605112671
8171,미아초교,127.02208261,37.61153746
8172,미아초교,127.02238682,37.61086913
8173,길음동동부아파트,127.02336785,37.607884035
8174,길음동동부아파트,127.02350191,37.607801668
8175,삼선동주민센터,127.01440939,37.590658822
8176,삼선동주민센터,127.01462101,37.590618863
8177,성북구청.성북경찰서,127.01732027,37.588290557
8178,성북구청.성북경찰서,127.01716515,37.588554938
8179,보문역,127.01898171,37.58587199
8180,보문역,127.01987655,37.584451276
8181,보문동성당,127.02083736,37.582410093
8182,보문동성당,127.02100776,37.582362804
8183,보문동주민센터,127.02187971,37.580456945
8184,보문동주민센터,127.02260033,37.579383198
8185,월계2교.참누리아파트,127.05043023,37.623251708
8186,월계2교,127.05018979,37.623662652
8187,광운초교앞,127.05302505,37.619754922
8188,광운초교,127.053558,37.61944557
8189,장위3동주민센터,127.05735118,37.61603976
8190,장위3동주민센터,127.0574491,37.616114683
8191,장삼주유소,127.05928014,37.614154199
8192,장삼주유소,127.05967973,37.613936602
8193,장위사거리,127.06162525,37.611811121
8194,장위사거리,127.06176883,37.611888692
8195,석관중고등학교앞,127.06408347,37.609297044
8196,석관고등학교,127.06423158,37.609355339
8197,석관동코오롱아파트,127.06621055,37.606611155
8198,석관동코오롱아파트,127.06634287,37.606692494
8199,북서울꿈의숲,127.04496362,37.619332335
8200,북서울꿈의숲,127.04572717,37.61898864
8201,장곡초교앞,127.04763168,37.617751121
8202,장곡초교앞,127.04790947,37.617672554
8203,하나은행장위동지점,127.05007171,37.616262009
8204,하나은행장위동지점,127.05007824,37.616357237
8205,장위동원천주유소,127.0528292,37.614534338
8206,장위동원천주유소,127.05291107,37.614568987
8207,장위2동주민센터,127.05556661,37.612114898
8209,돌곶이역,127.0575632,37.610208052
8210,돌곶이역,127.05683119,37.611031679
8211,석관시장,127.05910385,37.60871156
8212,석관시장,127.05916156,37.608767807
8213,석관동새마을금고,127.06027569,37.607604588
8214,석관동새마을금고,127.06086108,37.607218743
8215,한국예술종합학교,127.06189555,37.605655064
8216,한국예술종합학교,127.06201467,37.605525939
8218,돈암힐스테이트.코오롱하늘채,127.01432273,37.598441696
8219,꿈의숲아이파크아파트,127.05151646,37.618049012
8220,꿈의숲아이파크아파트,127.05138516,37.618157129
8221,장곡초교사거리,127.04986488,37.616994149
8222,장곡초교사거리,127.04972929,37.616993379
8223,서울다원학교.한용운활동터,126.99137914,37.594674624
8224,동방문화대학원대학교,126.99304593,37.594429009
8225,동방문화대학원대학교,126.99364362,37.594704495
8226,성북구립미술관.쌍다리앞,126.99589666,37.593618088
8227,성북구립미술관.쌍다리앞,126.99590475,37.593729685
8228,성북초교.성북선잠박물관,126.99876513,37.593039717
8229,성북초교.성북선잠박물관,126.99784572,37.59299268
8230,홍익대부속중고등학교입구,127.00065586,37.593243382
8231,홍익대부속중고등학교입구,127.001411,37.593149625
8232,경신중고입구,127.00284991,37.591795508
8233,경신중고입구,127.00266905,37.592206673
8234,성북동주민센터.동구마케팅고,127.00369402,37.590770165
8235,성북동주민센터.동구마케팅고,127.00394881,37.590682419
8236,삼선교.성북문화원,127.0056147,37.588794776
8237,삼선교.성북문화원,127.0057115,37.588915002
8238,서울다원학교.한용운활동터,126.99175444,37.5946081
8239,장위래미안아파트,127.05226554,37.618863836
8240,신종월교,127.04126547,37.597581511
8241,창문여고,127.03618674,37.61210915
8242,장위래미안아파트,127.05250045,37.618662865
8243,남대문중학교,127.05477106,37.618105382
8244,남대문중학교,127.05529486,37.617708394
8245,길음시장,127.02350579,37.603098578
8246,길음시장,127.02317628,37.603051446
8247,길음역,127.02612838,37.604917868
8248,길음역,127.02590908,37.604889749
8249,미아사거리,127.03018161,37.610156396
8250,서경로꿈마루도서관앞,127.01340589,37.611525795
8251,길원초등학교입구,127.01442645,37.610468185
8252,길원초등학교입구,127.01469675,37.610332557
8253,길음뉴타운11단지롯데캐슬,127.01536212,37.609173487
8254,길음뉴타운11단지롯데캐슬,127.01553171,37.609177404
8255,정릉동아.길음뉴타운데시앙아파트,127.01491465,37.60629953
8256,길음뉴타운데시앙.정릉동아아파트,127.01514293,37.606492632
8257,숭덕초교,127.01452886,37.603623108
8258,성북생태체험관,127.00598671,37.620239131
8259,정릉초교,127.00616124,37.618496028
8260,정릉동풍림상가앞,127.00772057,37.616702481
8261,정릉동풍림상가앞,127.00783103,37.616752004
8262,정릉동풍림아파트.청소년문화의집,127.00877386,37.616117878
8263,정릉입구,127.0134208,37.602503535
8264,정릉입구,127.01336332,37.602998665
8265,아리랑고개.아리랑시네미디어센터,127.01377164,37.600637814
8266,아리랑고개.아리랑시네미디어센터,127.01379027,37.600561656
8267,돈암2동주민센터입구.흥천사,127.01503214,37.596852498
8268,돈암2동주민센터입구.흥천사,127.01560699,37.596034429
8269,성신여대입구역,127.01616664,37.593891251
8270,성신여대입구역,127.01633948,37.593476791
8271,한국과학기술연구원입구,127.04508852,37.6041018
8272,대농빌라앞,127.04332573,37.601838767
8273,월곡샹그레빌아파트,127.04079651,37.595480612
8274,월곡샹그레빌아파트,127.0409286,37.595451898
8275,장위동고개,127.04064739,37.614230966
8276,장위동고개,127.04048907,37.614406225
8277,장위1동주민센터,127.04279919,37.613903955
8278,장위1동주민센터,127.04304133,37.613905814
8279,장위1동치안센터,127.0451242,37.613819974
8280,장위1동치안센터,127.04578914,37.613860239
8281,국민은행장위동지점,127.04874507,37.613526164
8282,국민은행장위동지점,127.04883504,37.613905375
8283,월곡1동주민센터,127.03534008,37.610576229
8284,월곡1동주민센터,127.03543233,37.61058121
8285,밤나무골시장,127.03571505,37.609460404
8286,월곡삼성래미안아파트,127.03591551,37.609133794
8287,월곡동두산아파트,127.03666541,37.606634671
8288,월곡동두산아파트,127.03662858,37.606999271
8289,생명의전화,127.037458,37.60414845
8290,생명의전화,127.03742527,37.604385357
8293,장곡초교,127.04867875,37.616110284
8294,장곡초교,127.04878355,37.616128787
8295,보문역,127.02019837,37.585565065
8296,보문역,127.02010558,37.585606548
8297,안암동주민센터,127.02191525,37.586101969
8298,안암동주민센터,127.02237175,37.58625768
8299,고려대이공대.고대병원,127.02607497,37.586283
8300,고려대이공대.고대병원,127.02548584,37.586311861
8301,안암역,127.03052261,37.586255517
8302,안암전철역,127.03027916,37.586308579
8303,안암오거리,127.02952828,37.583294402
8304,개운사입구,127.02939675,37.58582831
8305,돈암시장입구,127.01655225,37.592004086
8306,돈암시장입구,127.01664464,37.591963654
8307,성북구청,127.01816065,37.589368436
8308,성북구청,127.01754984,37.589916412
8309,보문2교,127.0194833,37.589216662
8310,보문2교,127.01914738,37.589048264
8311,성신여대후문,127.02223867,37.589018519
8312,성신여대후문,127.02227567,37.589063613
8313,용문중고교,127.02302203,37.587708178
8314,용문중고교,127.02318954,37.587368827
8315,안암초교,127.02342839,37.586931484
8316,안암초교,127.02349499,37.586915335
8318,돈암초교입구,127.01216825,37.591184263
8320,정릉3동주민센터앞,127.00426723,37.608241523
8321,정릉3동주민센터앞,127.00437065,37.608254499
8322,삼덕단지.성북구최만린미술관,127.005098,37.610386741
8323,삼덕단지.성북구최만린미술관,127.00518774,37.610925907
8324,솔샘사거리,127.00708636,37.61276533
8325,솔샘사거리,127.00724789,37.612733407
8326,보문역,127.01934124,37.58546185
8327,성북우체국현대백화점,127.02930746,37.607859421
8328,정릉동풍림아파트,127.00883602,37.616422468
8329,현대백화점,127.0292024,37.607899106
8330,돈암동일신건영휴먼빌아파트,127.01370697,37.601269986
8332,석계역,127.06546162,37.613777383
8333,석계역,127.06543227,37.613736366
8334,월곡2SH빌아파트,127.04207855,37.597235983
8335,석관고등학교후문,127.06638354,37.610806229
8336,길음역,127.02400274,37.601990975
8338,정릉풍림아파트.청소년문화의집,127.00880359,37.61519723
8341,상진운수종점,127.06518396,37.611226683
8342,상진운수종점,127.06463429,37.611315234
8344,대진여객차고지,127.00049875,37.61763055
8347,정릉북한산국립공원입구,126.99976874,37.617655909
8348,풍림아파트삼거리,127.0072963,37.61734975
8349,성북생태체험관,127.006548,37.620132
8350,정릉초교,127.00628218,37.618478459
8351,파크빌라앞,127.00572174,37.598075859
8352,골드하우스,127.00445354,37.598525073
8353,월곡중학교,127.04794604,37.606117369
8355,508단지삼거리,127.00553595,37.599333059
8356,508단지입구,127.00646685,37.599221748
8357,산장빌라,127.00747147,37.598819721
8358,산장빌라,127.00742746,37.598810384
8359,성북참노인전문병원,127.00571052,37.597610518
8360,교수단지,127.00927972,37.599469659
8361,우방아파트,127.00940617,37.600235521
